GROUP,DESCRIPTION,P/N,ALT P/N,S/N,MIN QTY,UNIT,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
ROT,OIL COOLER,8406R/20002A,,11548,,EA,Serviceable,,A5-2,1,,1545/GRN/SPR/2016,N/A,8-Nov-16,BOBBY,N/A,N/A,N/A,,
COP,CABLE,11-05650 FT,,N/A,,FEET,Serviceable,,H4-2,100,,1544/GRN/SPR/2016,AVION LOGISTICS,3-Nov-16,BOBBY,POM1109,INV/970012216,DHL#1106207126,,
COP,CABLE,11-07773 FT,,N/A,,EA,Serviceable,,H4-2,100,,1544/GRN/SPR/2016,AVION LOGISTICS,3-Nov-16,BOBBY,POM1109,INV/970012216,DHL#1106207126,,
COP,HOSE,R221612,,N/A,,CM,Serviceable,,B4-3,50,,1544/GRN/SPR/2016,AVION LOGISTICS,3-Nov-16,BOBBY,POM1116,INV/970012215,DHL#1106207126,,
COP,NIPPLE,AN4022-1,,N/A,,EA,Serviceable,,B3-17,10,,1544/GRN/SPR/2016,AVION LOGISTICS,3-Nov-16,BOBBY,POM1116,INV/970012215,DHL#1106207126,,
REP,GYRO HORIZON,RCA22-11,,215L352,,EA,Serviceable,,C3,1,,1543/GRN/SPR/2016,"NAYLOR'S INSTRUMENT SERVICE, INC.",2-Nov-16,BOBBY,WOM452,INV/8954,DHL#5753935353,,
COP,BEARING,LM67048-20629,,N/A,,EA,Serviceable,,A3-21,3,,1542/GRN/SPR/2016,EPIC AVIATION,2-Nov-16,BOBBY,POM1117,INV/16-016412,DHL#9557884276,,
COP,DETECTOR,1221201-4,,N/A,,EA,Serviceable,,D2-1,2,,1542/GRN/SPR/2016,EPIC AVIATION,2-Nov-16,BOBBY,POM1117,INV/16-016412,DHL#9557884276,,
COP,DISC BRAKE,164-30615-1,,N/A,,EA,Serviceable,,A2-1,4,,1542/GRN/SPR/2016,EPIC AVIATION,2-Nov-16,BOBBY,POM1117,INV/16-016412,DHL#9557884276,,
REP,MUFFELER,0554011-1,,N/A,,EA,Serviceable,,H-5,1,,1541/GRN/SPR/2016,MERPATI MAINTENANCE FACILITY,2-Nov-16,BOBBY,WOM495,DN/102476,PT.POS,,
COP,BOOK INSTRUMENT/COMMERCIAL,10001784-005,,N/A,,EA,Serviceable,,WISNU,100,,1540/GRN/SPR/2016,AVIALL PTE LTD,1-Nov-16,BOBBY,POM1110,INV/9304549123,PT.LINTAS DEWATA CARGO,,
COP,BOOK PRIVATE PILOT,10001360-005,,N/A,,EA,Serviceable,,WISNU,100,,1540/GRN/SPR/2016,AVIALL PTE LTD,1-Nov-16,BOBBY,POM1110,INV/9304549123,VIA PT.LINTAS DEWATA CARGO,,
COP,COMPUTER STUDENT FLT,10001316,,N/A,,EA,Serviceable,,WISNU,100,,1540/GRN/SPR/2016,AVIALL PTE LTD,1-Nov-16,BOBBY,POM1110,INV/9304549123,PT.LINTAS DEWATA CARGO,,
COP,MANUAL GFD MULTI ENGINE,10001888-003,,N/A,,EA,Serviceable,,WISNU,100,,1540/GRN/SPR/2016,AVIALL PTE LTD,1-Nov-16,BOBBY,POM1110,INV/9304549123,PT.LINTAS DEWATA CARGO,,
COP,PLOTTER PJ-1  ROTATING AZMIUTH,10009524-001,,N/A,,EA,Serviceable,,WISNU,100,,1540/GRN/SPR/2016,AVIALL PTE LTD,1-Nov-16,BOBBY,POM1110,INV/9304549123,PT.LINTAS DEWATA CARGO,,
REP,LIFE VEST,P01074-101,,12011480771,,EA,Serviceable,,B1,1,,1539/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,29-Oct-16,BOBBY,WO,INV/160/BPP/RPG/10/2016,VIA JNE,,
REP,LIFE VEST,P01074-101,,12011480532,,EA,Serviceable,,B1,1,,1539/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,29-Oct-16,BOBBY,WO,INV/160/BPP/RPG/10/2016,VIA JNE,,
REP,LIFE VEST,P01074-101,,11050300013,,EA,Serviceable,,B1,1,,1539/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,29-Oct-16,BOBBY,WO,INV/160/BPP/RPG/10/2016,VIA JNE,,
REP,LIFE VEST,P01074-101,,11050300009,,EA,Serviceable,,B1,1,,1539/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,29-Oct-16,BOBBY,WO,INV/16/BPP/RPG/10/2016,VIA JNE,,
COP,AFM8 KIT,AFM8-KIT,,N/A,,KIT,Serviceable,,SPECIAL TOOLS,1,,1538/GRN/SPR/2016,EDMO ASIA PACIFIC,29-Oct-16,BOBBY,POM1102,INV/S166220-D01,DHL#8007301293,,
COP,CONTACT PIN,204370-2,,N/A,,EA,Serviceable,,D3-5,100,,1538/GRN/SPR/2016,EDMO ASIA PACIFIC,29-Oct-16,BOBBY,POM1102,INV/S166220-D01,DHL#8007301293,,
COP,CESSNA BAFFLE SET,C172P-BRK 343150,,N/A,,KIT,Serviceable,,F1,1,,1537/GRN/SPR/2016,AIRCRAFT SPRUCE,28-Oct-16,BOBBY,POM1109,INV/419710,DHL#5262223116,,
REP,NAV/COMM KX155A,069-01032-0201,,20787,,EA,Serviceable,,D2,1,,1536/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,28-Oct-16,BOBBY,WOM461,INV/114-026614,DHL#3033113720,,
COP,BRAKE MASTER CYLINDER,9882010-7,,N/A,,EA,Serviceable,,A4-1,4,,1535/GRN/SPR/2016,YINGLING AVIATION,28-Oct-16,BOBBY,POM1118,INV16-25056,DHL#6284093384,,
COP,SUPPORT/RING GEAR,76628,,N/A,,EA,Serviceable,,D1,1,,1534/GRN/SPR/2016,AVION LOGISTICS,27-Oct-16,BOBBY,POM1096,INV/970012184,DHL#5394666104,,
COP,UNIVERSAL JOINT,UJC-KT-1,,N/A,,KIT,Serviceable,,D2-10,2,,1533/GRN/SPR/2016,MC FARLANE,27-Oct-16,BOBBY,POM1108,INV/0263237-IN,DHL#3062943155,,
COP,VALVE FUEL,9851067-4S,,N/A,,EA,Serviceable,,A3-19,1,,1533/GRN/SPR/2016,MC FARLANE,27-Oct-16,BOBBY,POM1108,INV/0263237-IN,DHL#3062943155,,
COP,MOUNT,86212-002,,N/A,,EA,Serviceable,,F2,1,,1532/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,26-Oct-16,BOBBY,POM1045,INV/ARI022986,DHL#5522506986,,
COP,WELD ASSY SPROCKET,62789-002,,N/A,,EA,Serviceable,,G3,1,,1383/GRN/ME/2016,AIRFLITE AUSTRALIA PTY. LTD,26-Oct-16,BOBBY,POM1087,INV/ARI022351,DHL#5522506986,,
COP,BATTERY,G243,,G02903028,,EA,Serviceable,,I5-2,1,,1531/GRN/SPR/2016,AVIALL PTE LTD,25-Oct-16,BOBBY,POM1111,INV/9304550014,VIA PT.LINTAS DEWATA CARGO,,
COP,BATTERY,G243,,G02903025,,EA,Serviceable,,I5-2,1,,1531/GRN/SPR/2016,AVIALL PTE LTD,25-Oct-16,BOBBY,POM1111,INV/9304550014,VIA PT.LINTAS DEWATA CARGO,,
COP,OIL FILTER,CH48110-1,,N/A,,EA,Serviceable,,I4-1,100,,1531/GRN/SPR/2016,AVIALL PTE LTD,25-Oct-16,BOBBY,POM1111,INV/9304550014,PT.LINTAS DEWATA CARGO,,
REP,ASPEN EFD1000 PRO INSTAL KIT,ASP_EFD_PRO_001,,N/A,,KITS,Serviceable,,G4,1,,1383/GRN/ME/2016,AIRFLITE AUSTRALIA PTY. LTD,25-Oct-16,BOBBY,POM1085,INV/JMNT2880,DHL#5522544926,,
REP,ASPEN EFD1000 VFR INSTALL KITS,ASP_EFD_VFR_001,,N/A,,KITS,Serviceable,,C5-1,3,,1530/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,25-Oct-16,BOBBY,POM1085,INV/JMNT2880,DHL#5522544926,,
REP,AIR BOX,0552164-4,,N/A,,EA,Serviceable,,D1,1,,1529/GRN/SPR/2016,N/A,14-Oct-16,BOBBY,N/A,N/A,N/A,,
COP,EYE WASH PORTABLE,7501,,N/A,,EA,Serviceable,,WISNU,1,,1528/GRN/SPR/2016,CV. TELADAN GROUP INDONESIA,13-Oct-16,BOBBY,POL0463,N/A,N/A,,
COP,AIR FILTER,BA6108,,N/A,,EA,Serviceable,,WISNU,50,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,BRAKE DISC [R],164-02300,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,BRAKE LINNING,066-30026,,N/A,,EA,Serviceable,,A3-14,50,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,BRAKE LINNING,066-10500,,N/A,,EA,Serviceable,,A3-14,100,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,GARTER FILTER,ARB3-5-1,,N/A,,EA,Serviceable,,WISNU,50,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,VACUUMP PUMP,AA3215CC,,0B9A11,,EA,Serviceable,,A2-1,1,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,VACUUMP PUMP,AA3215CC,,0B9A10,,EA,Serviceable,,A2-1,1,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
COP,WHEEL ASSEMBLY,40-77B,,N/A,,EA,Serviceable,,B2-2,1,,1527/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,13-Oct-16,BOBBY,POM1050,INV/0081276387,DHL#4562011101,,
REP,ADF,066-1072-00,,25651,,EA,Unserviceable,,WISNU,1,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
REP,BATTERY CONTACTOR,S1580-1,,N/A,,EA,Unserviceable,,QUARANTINE,1,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
REP,BATTERY CONTACTOR,S1580-1,,N/A,,EA,Serviceable,,C3-1,2,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
REP,TRANSPONDER,066-01156-0101,,5907,,EA,Serviceable,,E2,1,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
REP,TURN AND  BANK,1394T100-73,,B09-10238,,EA,Serviceable,,C3-2,1,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
REP,TURN AND BANK,1394T100-7B,,L12-10090,,EA,Serviceable,,C3-2,1,,1526/GRN/SPR/2016,N/A,12-Oct-16,BOBBY,N/A,N/A,N/A,,
COP,MONITOR SIMULATOR,N/A,,N/A,,EA,Serviceable,,WISNU,1,,1525/GRN/SPR/2016,REDBIRD FLIGHT SIMULATOR,11-Oct-16,BOBBY,N/A,N/A,DHL#1118623682,,
COP,BATTERY,G243D,,G02903023,,EA,Serviceable,,WISNU,1,,1524/GRN/SPR/2016,AVIALL PTE LTD,10-Oct-16,BOBBY,POM1111,INV/9304495142,DHL#5519034452,,
COP,BATTERY,G243D,,G02903024,,EA,Serviceable,,WISNU,1,,1524/GRN/SPR/2016,AVIALL PTE LTD,10-Oct-16,BOBBY,POM1111,INV/9304495142,DHL#5519034452,,
COP,CLUSTER FUEL,C669537-0101,,829288,,EA,Serviceable,,C3-1,1,,1523/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,10-Oct-16,BOBBY,WOM457,INV/114-026378,DHL#9666433405,,
REP,TRANSPONDER KT76A,066-1062-00,,135062,,EA,Serviceable,,E2,1,,1523/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,10-Oct-16,BOBBY,WOM455,INV/114-026378,DHL#9666433405,,
COP,LINE ASSY,1700121-118,,N/A,,EA,Serviceable,,B4-1,2,,1522/GRN/SPR/2016,AVION LOGISTICS,10-Oct-16,BOBBY,POM1100,INV/970012138,DHL#4806459265,,
COP,HOSE,LW16217,,N/A,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,AVIALL PTE LTD,8-Oct-16,BOBBY,POM987,INV/9304482049,DHL#2785950403,,
REP,GYRO HORIZON,RCA22-11,,212C042,,EA,Serviceable,,C3-3,1,,1520/GRN/SPR/2016,"NAYLOR'S INSTRUMENT SERVICE, INC.",8-Oct-16,BOBBY,WARRANTY CLAIM,INV/18892,DHL#2901324300,,
REP,TRANSPONDER,066-01156-0101,,14159,,EA,Serviceable,,E2,1,,1519/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,8-Oct-16,BOBBY,WOM453,INV/114-026378,DHL#2818364603,,
REP,TRANSPONDER,066-01156-0101,,8800,,EA,Serviceable,,E2,1,,1519/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,8-Oct-16,BOBBY,WOM453,INV/114-026378,DHL#2818364603,,
REP,TRANSPONDER KT76A,066-1062-00,,37668,,EA,Serviceable,,E2,1,,1519/GRN/SPR/2016,HAWKER PACIFIC PTY LTD,8-Oct-16,BOBBY,WOM455,INV/114-026378,DHL#2818364603,,
COP,MULTI PURPOSE FLUID (AEROSHELL FLUID 3),MIL-PRF-7870,,N/A,,LITER,Serviceable,,WISNU,4,,1518/GRN/SPR/2016,N/A,7-Oct-16,BOBBY,POM1091,DN/16-09-937,VIA KARUNA JAYA,,
COP,OIL ENGINE,ASW100+,,N/A,,LITER,Serviceable,,FLAMABLE ROOM,100,,1518/GRN/SPR/2016,N/A,7-Oct-16,BOBBY,POM1091,DN/16-09-937,VIA KARUNIA JAYA,,
COP,CHERRY RIVET,CR3213-4-4,,N/A,,EA,Serviceable,,D3-13,50,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1105,INV/16-015841,DHL#5080464266,,
COP,HEAD PAD,40266G-01,,N/A,,EA,Serviceable,,C4-1,10,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1094,INV/16-015841,DHL#5080464266,,
REP,MUFFLER,A1754001-25,,50244,,EA,Serviceable,,F3,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
REP,RISER,A1754010-1,,48618,,EA,Serviceable,,A5-1,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
REP,RISER,A1754009-1,,49917,,EA,Serviceable,,A5-1,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
REP,RISER,A1754008-1,,49928,,EA,Serviceable,,A5-1,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
REP,RISER,A1754007-1,,50744,,EA,Serviceable,,A5-1,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
COP,RIVET,MS20470AD4-6,,N/A,,EA,Serviceable,,D3-13,4,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1105,INV/16-015841,DHL#5080464266,,
REP,SHROUD MUFFLER,A9954100-3,,50783,,ASSY,Serviceable,,F3,1,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1101,INV/16-015841,DHL#5080464266,,
REP,STARTER,149-NL,,FN-291623,,EA,Serviceable,,G5,1,,1383/GRN/ME/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1094,INV/16-015841,DHL#5080464266,,
COP,VALVE DRAIN,S1951-5,,N/A,,EA,Serviceable,,A3-20,2,,1517/GRN/SPR/2016,EPIC AVIATION,8-Oct-16,BOBBY,POM1105,INV/16-015841,DHL#5080464266,,
ROT,PROPELLER,1C160/DTM7557M1,,AFL44010,,ASSY,Serviceable,,FLAMABLE ROOM,1,,1516/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,5-Oct-16,BOBBY,WOM454,SD/91/LOC/BWD/IV/2016,VIA POS LOGISTICS,,
ROT,AIRCRAFT ENGINE,O-320-D2J,,L-19556-39E,,EA,Serviceable,,WISNU,1,,1515/GRN/SPR/2016,AVION LOGISTICS,30-Sep-16,BOBBY,POM955,INV/144609,297-58557634,,
COP,BELLCRANK,411563,,N/A,,EA,Serviceable,,D3-4,4,,1514/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1097,INV16-22720,DHL#7816743793,,
COP,LINK,0511336-1,,N/A,,EA,Serviceable,,D3-4,4,,1514/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1097,INV16-22720,DHL#7816743793,,
COP,PIN,MS20392-2C15,,N/A,,EA,Serviceable,,D3-4,20,,1514/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1097,INV16-22720,DHL#7816743793,,
REP,GNS430,011-00280-10,,97127985,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,N/A,30-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,NAV/COM,MX385,,3259,,EA,Serviceable,,E2,1,,1513/GRN/SPR/2016,N/A,30-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,NAV/COMM KX155A,069-01032-0101,,27045,,EA,Serviceable,,E2,1,,1513/GRN/SPR/2016,N/A,30-Sep-16,BOBBY,N/A,N/A,N/A,,
REP,NAV/COMM KX155A,069-01032-0101,,26292,,EA,Serviceable,,E2,1,,1513/GRN/SPR/2016,N/A,30-Sep-16,BOBBY,N/A,N/A,N/A,,
COP,CABIN DOOR HINGE PIN,0711001-59,,N/A,,EA,Serviceable,,D3-11,10,,1512/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1103,INV16-22719,DHL#7816743793,,
COP,CHERRY RIVET,S2906-4-4,,N/A,,EA,Serviceable,,D3-9,50,,1512/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1103,INV16-22719,DHL#7816743793,,
COP,CHERRY RIVET,CR3213-5-04,,N/A,,EA,Serviceable,,D3-13,100,,1512/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POK1103,INV16-22719,DHL#7816743793,,
COP,HINGE AY,0511238-1,,N/A,,EA,Serviceable,,D3-11,2,,1512/GRN/SPR/2016,YINGLING AVIATION,30-Sep-16,BOBBY,POM1103,INV16-22719,DHL#7816743793,,
COP,BLANK CARD,10024995,,N/A,,EA,Serviceable,,G2,3,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GA-56 GPS ANTENNA,011-00134-00,,59409715,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GA-56 GPS ANTENNA,011-00134-00,,59075456,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GA-56 GPS ANTENNA,011-00134-00,,59409721,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GNS 430 HARDWARE KIT,GA-56 KIT,,N/A,,EA,Serviceable,,G2,3,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GNS430,011-00280-10,,97102790,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GNS430,011-00280-10,,97115127,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
REP,GNS430,011-00280-10,,97108092,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
COP,GNS430 BACK PLATE,011-00676-00,,N/A,,EA,Serviceable,,G1,3,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
COP,INSTALL KIT GNS430,GNS-430/430W/530/530W S,,N/A,,EA,Serviceable,,G1,3,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
COP,MOUNTING RACK GNS430,115-00243-00,,N/A,,EA,Serviceable,,G1,3,,1383/GRN/ME/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
COP,PILOTS GUIDE GNS430,190-00140-00,,N/A,,EA,Serviceable,,CUPBOARD DOCUMENT,1,,1511/GRN/SPR/2016,SOUTHEAST AEROSPACE,27-Sep-16,BOBBY,POM1082,INV/207742,DHL#2250501315,,
